,SPY,QQQ,IWM,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ,Cash
2022-06-16,0.027968763476019377,0.05354132298380136,0.05717534497380257,0.03554710950702429,0.043326109275221826,0.03879689089953899,0.027995396521873772,0.020372831739950924,0.04564465451985598,0.06397078232240698,0.0807947451947257,0.05178066939115524,0.45308537483215333
2022-06-17,0.02737440473611059,0.05364303905516863,0.056799907609820365,0.03476284928619862,0.041966512240469454,0.039469771459698676,0.0275881334207952,0.01945367455482483,0.045830275304615496,0.06426804478393251,0.08397149215452374,0.051759819686412814,0.45311206579208374
2022-06-21,0.02808453389443457,0.054753624461591245,0.05935274250805378,0.0350881677120924,0.043152435682713985,0.040216606296598914,0.02760941591113806,0.018740994337713347,0.04565058834850788,0.0642547902567168,0.07781105251051486,0.05275647938251495,0.45252856612205505
2022-06-22,0.028876433374534827,0.05499827619642019,0.06002790965139866,0.03521117102354765,0.043822636269032954,0.03978351652622223,0.02822049744427204,0.01975011600879952,0.04463939722627401,0.06422278174831267,0.07393939038738609,0.05275475159287453,0.4537531197071075
2022-06-23,0.029518246974112115,0.0552868926897645,0.061424706131219864,0.03556195218116045,0.0427993256598711,0.04061048161238432,0.02833378966897726,0.01966491069761105,0.04426485635340214,0.06640961655275249,0.06795170456171036,0.05425179600715637,0.4539216935634613
2022-06-24,0.0303642131115339,0.05599300563335419,0.0629405878484249,0.03632473014295101,0.04292263295501471,0.04120704373344779,0.0281577009242028,0.019341689255088567,0.04365881979465484,0.067614189943669,0.060978974867612126,0.055845413357019424,0.454651004076004
2022-06-27,0.03139197381897248,0.0571559127420187,0.06371172852814197,0.03663038667291403,0.04319465570151806,0.04048690292984247,0.02822918489109725,0.018781842198222876,0.042534460127353665,0.06882321801126264,0.05672201244160533,0.0574126236140728,0.45492509603500364
2022-06-28,0.031699967948770794,0.056365234404802324,0.06418026089668274,0.03630086090415716,0.043250440433621404,0.03964640721678734,0.028036667359992863,0.020147106167860328,0.042081715725362304,0.07043172160240178,0.053745106980204585,0.0583076499402523,0.4558068633079529
2022-06-29,0.030766181906801648,0.057161391153931616,0.06328037194907665,0.036451591178774834,0.044032091088593,0.03943124124780297,0.027447451674379408,0.019755774457007647,0.042756886407732966,0.07251268362740948,0.05409480491653085,0.05819832906126976,0.4541111707687378
2022-06-30,0.03082084043599025,0.05747477635741234,0.06269444413483143,0.03693401105701923,0.04496215991675854,0.0393003654666245,0.02684930816758424,0.019019258441403508,0.042843515239655974,0.07507744542454856,0.05052749579772353,0.05873766615986824,0.45475871562957765
2022-07-01,0.030425825767088098,0.058220550417900085,0.06253872066736221,0.03752392940223217,0.04634430650621653,0.039583849161863326,0.0262277708388865,0.018136521405540406,0.04263674095273018,0.07671139351598946,0.04659160524606705,0.05992558002471924,0.4551332116127014
2022-07-05,0.030286541553141432,0.05842195115983486,0.06257889792323112,0.03820598404854536,0.046288113296031955,0.03988996800035238,0.025787131278775632,0.01738841605838388,0.04190859943628311,0.07834563367798637,0.044682519230991605,0.06087757274508476,0.45533868074417116
2022-07-06,0.031115218830018422,0.05867784433066845,0.06461119651794434,0.03699209298938513,0.04724894855171442,0.04159811548888683,0.026113710762001575,0.016708632535301148,0.04179100263863802,0.07564605763585845,0.04120918735861778,0.06248396560549736,0.45580401420593264
2022-07-07,0.03230633412258612,0.0580797515809536,0.06537789329886437,0.037132454477250575,0.047988548688590524,0.04239070424810052,0.02678982967045158,0.01661584305111319,0.04156325981020927,0.07197735309633639,0.03942106403410435,0.06405625604093075,0.45630072355270385
2022-07-08,0.033154919159642304,0.05783596858382225,0.06620819643139839,0.0370574651286006,0.04858181197196245,0.041821551695466044,0.027150575513951482,0.016108713450375945,0.04087827354669571,0.06978184725881462,0.03978689732030034,0.06541342027485371,0.4562203586101532
2022-07-11,0.0339067943412374,0.057608877494931224,0.06684013418853282,0.03704325128346682,0.04872355200350285,0.041301168501377106,0.02767564805690199,0.01565944782923907,0.04021442607045174,0.0684225718041425,0.03933721529319882,0.06605918370187283,0.4572077214717865
2022-07-12,0.034256638729129915,0.05934843756258488,0.06738456934690476,0.03648324385285377,0.04693705197423696,0.04170305533334613,0.027161890803836287,0.014656884013675153,0.04078701063990593,0.06816396342385148,0.03997492780908942,0.0691470704972744,0.45399525165557864
2022-07-13,0.03356915303538699,0.060623233392834666,0.06750963479280472,0.03656315989792347,0.04615011923015118,0.04141667047515511,0.026546138525009155,0.013782906287815422,0.04100369717925787,0.06813721805546749,0.03836473422124982,0.0711072687059641,0.4552260458469391
2022-07-14,0.03270600714968168,0.061278123408555984,0.06786547861993313,0.036809951066970825,0.0455110477283597,0.041125492006540296,0.026125837280415,0.013124637119472028,0.041274933703243734,0.06877819336520793,0.03852572133764624,0.0723862487822771,0.45448833107948305
2022-07-15,0.03311909549302072,0.06099081933498383,0.0681722741574049,0.03616657163947821,0.045531309023499486,0.041289032762870194,0.025715954205952584,0.01380323622142896,0.04152062498033047,0.066659358661013,0.038795397337526086,0.07334892265498638,0.4548874020576477
2022-07-18,0.03324718141302583,0.060587479174137114,0.06827081292867661,0.035903722420334815,0.04507441278547049,0.04111727396957576,0.02578452620655298,0.01361902110511437,0.04138219188898802,0.06645100232355591,0.03885934241116047,0.07437525019049644,0.4553277909755707
